Book,Time,Action,Bonus,Change,Balance
Fanduel,2021-12-16 19:55:00,Wager,,-1.0,506.74
Fanduel,2021-12-16 20:19:00,Wager,,-0.5,506.24
Fanduel,2021-12-17 22:10:00,Wager,,-20.0,486.24
Fanduel,2021-12-17 22:12:00,Winnings,,20.0,506.24
Fanduel,2021-12-17 22:16:00,Wager,,-20.0,486.24
Fanduel,2021-12-19 00:04:00,Wager,,-4.5,481.74
Fanduel,2021-12-19 10:18:00,Wager,,-5.0,476.74
Fanduel,2021-12-19 10:26:00,Wager,,-5.0,471.74
Fanduel,2021-12-19 13:10:00,Wager,,-5.0,466.74
Fanduel,2021-12-20 11:59:00,Winnings,Bonus,5.0,471.74
Fanduel,2021-12-20 12:39:00,Wager,,-8.0,458.74
Fanduel,2021-12-20 12:39:00,Wager,,-5.0,466.74
Fanduel,2021-12-20 15:51:00,Wager,,-5.0,453.74
Fanduel,2021-12-20 20:04:00,Winnings,,113.84,567.58
Fanduel,2021-12-20 20:04:00,Winnings,Bonus,10.0,577.58
Fanduel,2021-12-20 23:15:00,Wager,,-1.0,576.58
Draftkings,2021-12-20 23:21:00,Winnings,Bonus,1.0,213.81
Fanduel,2021-12-20 23:24:00,Winnings,,5.8,582.38
Fanduel,2021-12-21 16:16:00,Wager,,-5.0,577.38
Fanduel,2021-12-21 16:21:00,Wager,,-5.0,572.38
Fanduel,2021-12-21 16:22:00,Wager,,-1.0,567.38
Fanduel,2021-12-21 16:22:00,Wager,,-4.0,568.38
Fanduel,2021-12-21 16:31:00,Wager,,-10.0,557.38
Fanduel,2021-12-21 20:22:00,Wager,,-3.0,554.38
Fanduel,2021-12-21 21:47:00,Winnings,Bonus,10.0,564.38
Fanduel,2021-12-21 21:58:00,Winnings,Bonus,10.0,574.38
Fanduel,2021-12-21 22:12:00,Winnings,,5.61,579.99
Fanduel,2021-12-22 11:06:00,Wager,,-10.0,569.99
Fanduel,2021-12-22 21:05:00,Wager,,-3.0,566.99
Fanduel,2021-12-22 21:48:00,Wager,,-7.0,559.99
Fanduel,2021-12-22 22:47:00,Wager,,-5.0,554.99
Fanduel,2021-12-22 23:08:00,Winnings,,6.36,561.35
Fanduel,2021-12-22 23:08:00,Winnings,,9.55,570.9
Fanduel,2021-12-22 23:08:00,Winnings,Bonus,10.0,580.9
Fanduel,2021-12-22 23:08:00,Winnings,,17.08,597.98
Fanduel,2021-12-23 19:37:00,Wager,,-10.0,587.98
Fanduel,2021-12-23 19:40:00,Wager,,-10.0,577.98
Fanduel,2021-12-23 19:47:00,Wager,,-5.0,572.98
Fanduel,2021-12-23 21:39:00,Wager,,-2.0,570.98
Fanduel,2021-12-23 23:14:00,Winnings,Bonus,10.0,580.98
Fanduel,2021-12-23 23:19:00,Winnings,,3.67,584.65
Fanduel,2021-12-24 11:27:00,Wager,,-5.0,579.65
Fanduel,2021-12-24 11:30:00,Wager,,-5.0,574.65
Fanduel,2021-12-24 11:32:00,Wager,,-5.0,569.65
Fanduel,2021-12-24 11:33:00,Wager,,-5.0,564.65
Fanduel,2021-12-24 12:11:00,Wager,,-10.0,554.65
Fanduel,2021-12-25 19:35:00,Winnings,,26.84,581.49
Fanduel,2021-12-26 11:23:00,Winnings,Bonus,10.0,591.49
Fanduel,2021-12-26 16:18:00,Winnings,Bonus,10.0,601.49
Fanduel,2021-12-27 11:13:00,Winnings,Bonus,5.0,606.49
Fanduel,2021-12-31 13:06:00,Wager,,-5.0,601.49
Fanduel,2021-12-31 13:20:00,Wager,,-5.0,596.49
Fanduel,2021-12-31 13:34:00,Wager,,-5.0,591.49
Fanduel,2021-12-31 13:39:00,Wager,,-5.0,586.49
Fanduel,2021-12-31 13:42:00,Wager,,-5.0,581.49
Fanduel,2021-12-31 13:44:00,Wager,,-1.0,580.49
Fanduel,2021-12-31 13:47:00,Wager,,-14.0,566.49
Fanduel,2021-12-31 13:48:00,Wager,,-1.0,565.49
Fanduel,2021-12-31 19:29:00,Wager,,-2.0,563.49
Fanduel,2021-12-31 22:12:00,Winnings,,3.7,567.19
Fanduel,2022-01-01 16:51:00,Wager,,-2.0,565.19
Fanduel,2022-01-01 21:05:00,Wager,,-8.0,557.19
Fanduel,2022-01-01 21:47:00,Wager,,-2.0,555.19
Fanduel,2022-01-02 00:26:00,Winnings,,37.5,592.69
Fanduel,2022-01-02 00:57:00,Wager,,-5.0,587.69
Fanduel,2022-01-02 01:05:00,Wager,,-5.0,582.69
Fanduel,2022-01-02 01:14:00,Wager,,-5.0,577.69
Fanduel,2022-01-02 01:21:00,Wager,,-5.0,572.69
Fanduel,2022-01-02 01:24:00,Wager,,-10.0,562.69
Fanduel,2022-01-02 12:52:00,Winnings,Bonus,10.0,572.69
Fanduel,2022-01-02 15:40:00,Wager,,-5.0,567.69
Fanduel,2022-01-02 16:10:00,Winnings,,25.26,592.95
Fanduel,2022-01-02 16:11:00,Winnings,Bonus,10.0,602.95
Fanduel,2022-01-02 16:23:00,Wager,,-2.95,600.0
Fanduel,2022-01-02 19:32:00,Winnings,,14.07,614.07
Fanduel,2022-01-02 19:47:00,Winnings,,19.09,633.16
Fanduel,2022-01-02 19:59:00,Wager,,-7.05,626.11
Fanduel,2022-01-03 11:26:00,Winnings,Bonus,5.0,631.11
Fanduel,2022-01-07 17:33:00,Wager,,-25.0,606.11
Fanduel,2022-01-08 08:57:00,Wager,,-2.0,604.11
Fanduel,2022-01-08 10:22:00,Winnings,Bonus,22.0,626.11
Fanduel,2022-01-09 09:40:00,Wager,,-5.0,621.11
Fanduel,2022-01-09 09:47:00,Wager,,-5.0,616.11
Fanduel,2022-01-09 09:52:00,Wager,,-5.0,611.11
Fanduel,2022-01-09 09:58:00,Wager,,-5.0,606.11
Draftkings,2022-01-09 10:04:00,Wager,,-7.0,206.81
Fanduel,2022-01-09 10:05:00,Wager,,-25.0,581.11
Fanduel,2022-01-09 12:05:00,Wager,,-1.0,580.11
Fanduel,2022-01-09 13:53:00,Wager,,-4.0,572.11
Fanduel,2022-01-09 13:53:00,Wager,,-4.0,576.11
Fanduel,2022-01-09 16:13:00,Winnings,,14.78,586.89
Draftkings,2022-01-09 18:58:00,Winnings,Bonus,1.0,207.81
Fanduel,2022-01-09 19:36:00,Winnings,Bonus,10.0,596.89
Fanduel,2022-01-09 21:04:00,Wager,,-5.0,591.89
Fanduel,2022-01-09 21:05:00,Wager,,-2.0,589.89
Draftkings,2022-01-09 23:58:00,Wager,,-10.0,197.81
Draftkings,2022-01-10 00:05:00,Winnings,,23.5,221.31
Draftkings,2022-01-10 17:46:00,Wager,,-10.0,211.31
Draftkings,2022-01-10 23:58:00,Winnings,,28.0,239.31
Draftkings,2022-01-11 00:00:00,Winnings,,4.5,243.81
Draftkings,2022-01-11 00:01:00,Winnings,Bonus,1.0,244.81
Draftkings,2022-01-12 17:14:00,Wager,,-5.0,234.81
Draftkings,2022-01-12 17:14:00,Wager,,-5.0,239.81
Draftkings,2022-01-12 17:17:00,Wager,,-5.0,229.81
Fanduel,2022-01-12 17:20:00,Wager,,-3.0,586.89
Draftkings,2022-01-12 20:54:00,Winnings,,10.0,239.81
Draftkings,2022-01-12 20:54:00,Winnings,,1.25,241.06
Draftkings,2022-01-12 20:59:00,Winnings,,9.54,250.6
Draftkings,2022-01-12 21:00:00,Winnings,,1.14,251.74
Draftkings,2022-01-12 21:06:00,Winnings,,12.25,263.99
Draftkings,2022-01-12 21:06:00,Winnings,,1.81,265.8
Fanduel,2022-01-12 21:41:00,Winnings,,8.4,595.29
Fanduel,2022-01-13 11:58:00,Wager,,-10.0,585.29
Draftkings,2022-01-13 12:08:00,Wager,,-25.0,240.8
Fanduel,2022-01-13 21:47:00,Winnings,Bonus,10.0,595.29
Draftkings,2022-01-13 23:24:00,Winnings,,37.5,278.3
Draftkings,2022-01-14 00:20:00,Wager,,-25.34,252.96
Fanduel,2022-01-14 17:18:00,Wager,,-25.0,570.29
Fanduel,2022-01-14 17:30:00,Wager,,-3.0,567.29
Draftkings,2022-01-14 21:03:00,Wager,,-2.0,250.96
Fanduel,2022-01-15 11:28:00,Wager,,-5.0,562.29
Fanduel,2022-01-15 11:29:00,Wager,,-3.0,559.29
Fanduel,2022-01-15 11:35:00,Wager,,-10.0,549.29
Fanduel,2022-01-15 11:42:00,Wager,,-10.0,539.29
Fanduel,2022-01-15 11:49:00,Wager,,-10.0,529.29
Draftkings,2022-01-15 11:58:00,Wager,,-10.0,240.96
Fanduel,2022-01-15 16:00:00,Winnings,Bonus,25.0,554.29
Draftkings,2022-01-15 19:05:00,Wager,,-12.0,228.96
Draftkings,2022-01-15 20:35:00,Winnings,,48.37,277.33
Fanduel,2022-01-16 12:38:00,Wager,,-10.0,544.29
Fanduel,2022-01-16 12:40:00,Wager,,-4.0,540.29
Fanduel,2022-01-16 12:41:00,Wager,,-10.0,530.29
Draftkings,2022-01-16 12:56:00,Wager,,-2.0,275.33
Draftkings,2022-01-16 16:14:00,Winnings,,12.5,287.83
Fanduel,2022-01-16 16:16:00,Winnings,,10.05,540.34
Draftkings,2022-01-16 16:27:00,Wager,,-2.83,275.0
Draftkings,2022-01-16 16:27:00,Wager,,-10.0,277.83
Fanduel,2022-01-16 17:37:00,Wager,,-5.0,535.34
Fanduel,2022-01-16 20:03:00,Winnings,,9.39,544.73
Draftkings,2022-01-16 20:33:00,Winnings,,5.0,280.0
Draftkings,2022-01-16 20:33:00,Winnings,,0.66,280.66
Fanduel,2022-01-16 23:17:00,Winnings,,53.23,597.96
Draftkings,2022-01-16 23:43:00,Winnings,,10.0,290.66
Draftkings,2022-01-17 14:44:00,Winnings,,23.8,314.46
Fanduel,2022-01-17 16:36:00,Wager,,-5.0,592.96
Draftkings,2022-01-17 16:52:00,Wager,,-10.0,304.46
Fanduel,2022-01-18 15:55:00,Winnings,Bonus,25.0,617.96
Draftkings,2022-01-18 19:52:00,Wager,,-8.0,296.46
Fanduel,2022-01-19 11:25:00,Wager,,-7.0,610.96
Fanduel,2022-01-19 11:28:00,Wager,,-3.0,607.96
Fanduel,2022-01-19 11:29:00,Wager,,-15.0,592.96
Draftkings,2022-01-19 17:40:00,Wager,,-5.0,291.46
Draftkings,2022-01-19 18:06:00,Wager,,-5.0,286.46
Fanduel,2022-01-19 22:40:00,Winnings,Bonus,7.0,599.96
Fanduel,2022-01-19 23:11:00,Winnings,,15.21,615.17
Fanduel,2022-01-19 23:14:00,Winnings,Bonus,3.0,618.17
Draftkings,2022-01-20 13:21:00,Wager,,-33.0,253.46
Draftkings,2022-01-20 16:23:00,Wager,,-10.0,243.46
Fanduel,2022-01-20 18:55:00,Wager,,-10.0,608.17
Fanduel,2022-01-20 18:58:00,Wager,,-3.0,605.17
Fanduel,2022-01-20 21:55:00,Winnings,Bonus,10.0,615.17
Draftkings,2022-01-20 22:21:00,Wager,,-3.0,237.46
Draftkings,2022-01-20 22:21:00,Wager,,-3.0,240.46
Draftkings,2022-01-20 22:22:00,Wager,,-3.0,234.46
Draftkings,2022-01-21 01:07:00,Winnings,,5.85,240.31
Draftkings,2022-01-21 01:07:00,Winnings,,0.72,241.03
Draftkings,2022-01-21 01:07:00,Winnings,,22.51,263.54
Fanduel,2022-01-21 19:59:00,Wager,,-25.0,590.17
Fanduel,2022-01-22 12:43:00,Winnings,Bonus,13.0,603.17
Draftkings,2022-01-22 14:26:00,Wager,,-1.0,262.54
Draftkings,2022-01-22 14:27:00,Wager,,-3.0,259.54
Fanduel,2022-01-22 14:35:00,Wager,,-4.0,599.17
Fanduel,2022-01-22 14:36:00,Wager,,-4.0,595.17
Draftkings,2022-01-22 19:33:00,Winnings,,20.4,279.94
Fanduel,2022-01-22 20:03:00,Winnings,,12.8,607.97
Draftkings,2022-01-22 23:13:00,Winnings,,19.0,298.94
Draftkings,2022-01-23 10:34:00,Wager,,-7.0,291.94
Fanduel,2022-01-23 13:59:00,Wager,,-5.0,602.97
Fanduel,2022-01-23 14:55:00,Wager,,-10.0,592.97
Fanduel,2022-01-23 14:56:00,Wager,,-15.0,575.97
Fanduel,2022-01-23 14:56:00,Wager,,-2.0,590.97
Draftkings,2022-01-23 15:04:00,Wager,,-10.0,281.94
Draftkings,2022-01-23 15:06:00,Winnings,,26.5,308.44
Draftkings,2022-01-23 17:19:00,Winnings,,15.53,323.97
Fanduel,2022-01-23 18:26:00,Winnings,,15.08,591.05
Draftkings,2022-01-23 18:53:00,Wager,,-8.0,315.97
Fanduel,2022-01-23 21:29:00,Wager,,-5.0,586.05
Fanduel,2022-01-23 21:57:00,Winnings,,52.74,638.79
Fanduel,2022-01-23 21:57:00,Winnings,,12.0,650.79
Fanduel,2022-01-25 19:27:00,Wager,,-5.0,645.79
Draftkings,2022-01-25 19:31:00,Wager,,-6.0,309.97
Draftkings,2022-01-25 19:33:00,Wager,,-4.97,305.0
Draftkings,2022-01-26 01:03:00,Winnings,,15.34,320.34
Fanduel,2022-01-26 11:34:00,Wager,,-5.0,640.79
Fanduel,2022-01-26 11:38:00,Wager,,-5.0,635.79
Fanduel,2022-01-26 11:43:00,Wager,,-3.0,632.79
Fanduel,2022-01-26 11:46:00,Wager,,-2.79,630.0
Draftkings,2022-01-26 17:34:00,Wager,,-8.0,312.34
Draftkings,2022-01-26 22:10:00,Winnings,,24.35,336.69
Draftkings,2022-01-27 13:44:00,Wager,,-14.1,322.59
Draftkings,2022-01-27 19:04:00,Wager,,-6.0,316.59
Fanduel,2022-01-27 19:23:00,Wager,,-10.0,620.0
Fanduel,2022-01-27 19:26:00,Wager,,-1.0,619.0
Draftkings,2022-01-27 23:04:00,Winnings,,26.91,343.5
Draftkings,2022-01-27 23:04:00,Winnings,,12.72,356.22
Draftkings,2022-01-27 23:04:00,Winnings,,3.21,359.43
Fanduel,2022-01-28 00:34:00,Winnings,Bonus,10.0,629.0
Draftkings,2022-01-28 01:00:00,Winnings,,16.17,375.6
Fanduel,2022-01-28 18:42:00,Wager,,-25.0,604.0
Draftkings,2022-01-28 18:45:00,Wager,,-2.6,373.0
Draftkings,2022-01-28 18:50:00,Wager,,-8.0,365.0
Fanduel,2022-01-28 20:18:00,Winnings,,120.0,724.0
Fanduel,2022-01-29 10:38:00,Winnings,Bonus,25.0,749.0
Draftkings,2022-01-29 11:56:00,Wager,,-5.0,360.0
Draftkings,2022-01-29 12:00:00,Wager,,-8.0,352.0
Fanduel,2022-01-29 12:02:00,Wager,,-3.0,746.0
Draftkings,2022-01-29 18:14:00,Winnings,,21.05,373.05
Draftkings,2022-01-29 21:17:00,Wager,,-1.0,372.05
Draftkings,2022-01-29 21:20:00,Wager,,-1.0,371.05
Draftkings,2022-01-30 10:02:00,Wager,,-10.0,361.05
Draftkings,2022-01-30 10:10:00,Wager,,-15.0,346.05
Draftkings,2022-01-30 14:38:00,Wager,,-10.0,336.05
Fanduel,2022-01-30 14:47:00,Wager,,-10.0,736.0
Draftkings,2022-01-30 15:19:00,Winnings,,8.0,344.05
Draftkings,2022-01-30 17:15:00,Winnings,,15.4,359.45
Draftkings,2022-01-30 17:16:00,Winnings,,4.6,364.05
Draftkings,2022-01-30 18:19:00,Winnings,,20.8,384.85
Draftkings,2022-01-30 18:38:00,Wager,,-17.0,367.85
Draftkings,2022-01-30 18:52:00,Winnings,,36.0,403.85
Draftkings,2022-01-30 20:35:00,Wager,,-10.0,393.85
Draftkings,2022-01-30 20:42:00,Winnings,,21.0,414.85
Fanduel,2022-01-30 21:41:00,Winnings,Bonus,10.0,746.0
Draftkings,2022-01-30 22:14:00,Winnings,,50.15,465.0
Draftkings,2022-01-31 12:31:00,Wager,,-10.0,455.0
Fanduel,2022-01-31 20:13:00,Wager,,-6.0,740.0
Fanduel,2022-01-31 20:15:00,Wager,,-10.0,730.0
Fanduel,2022-01-31 20:20:00,Wager,,-5.0,725.0
Fanduel,2022-01-31 20:52:00,Winnings,,10.01,735.01
Fanduel,2022-01-31 21:51:00,Winnings,,5.13,740.14
Draftkings,2022-02-01 00:02:00,Winnings,,31.28,486.28
Draftkings,2022-02-01 16:37:00,Wager,,-6.28,480.0
Draftkings,2022-02-01 16:48:00,Wager,,-5.0,475.0
Fanduel,2022-02-01 17:58:00,Wager,,-4.0,736.14
Fanduel,2022-02-01 18:01:00,Wager,,-4.0,732.14
Fanduel,2022-02-01 18:08:00,Wager,,-4.0,728.14
Fanduel,2022-02-01 18:16:00,Wager,,-2.0,726.14
Fanduel,2022-02-01 18:17:00,Wager,,-3.0,723.14
Draftkings,2022-02-01 21:33:00,Winnings,,13.18,488.18
Draftkings,2022-02-01 21:33:00,Winnings,,1.38,489.56
Fanduel,2022-02-01 21:35:00,Winnings,,12.85,735.99
Fanduel,2022-02-01 22:33:00,Winnings,Bonus,4.0,739.99
Fanduel,2022-02-01 22:51:00,Winnings,,21.97,761.96
Fanduel,2022-02-01 23:28:00,Winnings,,22.61,784.57
Fanduel,2022-02-01 23:33:00,Winnings,,10.5,795.07
Fanduel,2022-02-02 18:01:00,Wager,,-5.0,790.07
Fanduel,2022-02-02 18:05:00,Wager,,-4.0,786.07
Fanduel,2022-02-02 18:09:00,Wager,,-4.0,782.07
Fanduel,2022-02-02 18:13:00,Wager,,-4.0,778.07
Fanduel,2022-02-02 18:19:00,Wager,,-4.0,774.07
Fanduel,2022-02-02 18:25:00,Wager,,-4.0,770.07
Draftkings,2022-02-02 18:56:00,Wager,,-5.0,484.56
Draftkings,2022-02-02 18:58:00,Wager,,-1.56,483.0
Draftkings,2022-02-02 20:45:00,Winnings,,20.98,503.98
Draftkings,2022-02-02 21:01:00,Winnings,,3.35,507.33
Draftkings,2022-02-02 21:01:00,Winnings,,0.27,507.6
Fanduel,2022-02-02 21:20:00,Winnings,,26.38,796.45
Fanduel,2022-02-02 21:33:00,Winnings,,12.0,808.45
Fanduel,2022-02-02 21:50:00,Winnings,Bonus,4.0,812.45
Fanduel,2022-02-02 22:44:00,Wager,,-5.0,807.45
Draftkings,2022-02-02 22:47:00,Wager,,-1.0,506.6
Fanduel,2022-02-02 23:10:00,Winnings,Bonus,4.0,811.45
Fanduel,2022-02-03 00:13:00,Winnings,,6.0,817.45
Fanduel,2022-02-03 15:52:00,Wager,,-10.0,807.45
Fanduel,2022-02-03 15:53:00,Wager,,-8.0,799.45
Fanduel,2022-02-03 18:54:00,Wager,,-20.0,779.45
Draftkings,2022-02-03 20:22:00,Wager,,-4.0,502.6
Fanduel,2022-02-03 21:55:00,Winnings,Bonus,10.0,789.45
Fanduel,2022-02-03 22:05:00,Winnings,Bonus,20.0,809.45
Fanduel,2022-02-03 22:51:00,Winnings,,8.1,817.55
Draftkings,2022-02-04 00:57:00,Winnings,,17.7,520.3
Fanduel,2022-02-04 12:03:00,Wager,,-10.0,807.55
Fanduel,2022-02-04 16:53:00,Winnings,,50.44,857.99
Draftkings,2022-02-05 09:31:00,Wager,,-5.0,515.3
Draftkings,2022-02-05 09:36:00,Wager,,-6.3,509.0
Fanduel,2022-02-05 09:57:00,Wager,,-10.0,847.99
Fanduel,2022-02-05 10:00:00,Wager,,-3.0,828.99
Fanduel,2022-02-05 10:00:00,Wager,,-16.0,831.99
Fanduel,2022-02-05 10:00:00,Winnings,,3.0,831.99
Fanduel,2022-02-05 10:02:00,Wager,,-3.0,828.99
Fanduel,2022-02-05 10:03:00,Wager,,-2.0,826.99
Fanduel,2022-02-05 10:04:00,Winnings,,2.0,828.99
Fanduel,2022-02-05 10:04:00,Winnings,,16.0,844.99
Fanduel,2022-02-05 10:06:00,Wager,,-12.0,832.99
Fanduel,2022-02-05 12:08:00,Winnings,,3.0,835.99
Fanduel,2022-02-05 12:10:00,Winnings,,12.0,847.99
Fanduel,2022-02-05 12:11:00,Wager,,-8.49,839.5
Fanduel,2022-02-05 17:08:00,Winnings,,21.23,860.73
Draftkings,2022-02-05 18:04:00,Wager,,-20.0,489.0
Fanduel,2022-02-05 23:38:00,Winnings,Bonus,10.0,870.73
Fanduel,2022-02-06 17:19:00,Wager,,-2.51,868.22
Fanduel,2022-02-06 17:49:00,Winnings,,2.52,870.74
Draftkings,2022-02-06 20:24:00,Winnings,,14.0,503.0
Draftkings,2022-02-06 20:40:00,Winnings,,6.0,509.0
Fanduel,2022-02-06 20:42:00,Wager,,-4.0,866.74
Draftkings,2022-02-06 23:40:00,Winnings,,41.0,550.0
Fanduel,2022-02-06 23:58:00,Winnings,,10.4,877.14
Draftkings,2022-02-07 19:12:00,Wager,,-5.0,545.0
Fanduel,2022-02-07 19:16:00,Wager,,-5.0,872.14
Caesars,2022-02-08 00:04:00,Deposit,,100.0,100.0
Caesars,2022-02-08 00:08:00,Wager,,-20.0,80.0
Caesars,2022-02-08 16:29:00,Wager,,-6.0,74.0
Fanduel,2022-02-08 16:29:00,Wager,,-7.0,865.14
Fanduel,2022-02-08 17:50:00,Wager,,-4.0,861.14
Fanduel,2022-02-08 17:53:00,Wager,,-4.0,857.14
Fanduel,2022-02-08 17:56:00,Wager,,-4.0,853.14
Fanduel,2022-02-08 18:00:00,Wager,,-4.0,849.14
Fanduel,2022-02-08 18:02:00,Wager,,-2.0,847.14
Draftkings,2022-02-08 18:06:00,Wager,,-5.0,540.0
Draftkings,2022-02-08 18:18:00,Wager,,-5.0,535.0
Fanduel,2022-02-08 19:07:00,Wager,,-1.0,844.14
Fanduel,2022-02-08 19:07:00,Wager,,-2.0,845.14
Draftkings,2022-02-08 21:21:00,Winnings,,12.75,547.75
Draftkings,2022-02-08 21:21:00,Winnings,,1.55,549.3
Fanduel,2022-02-08 23:16:00,Winnings,Bonus,4.0,848.14
Caesars,2022-02-08 23:20:00,Winnings,,21.0,95.0
Caesars,2022-02-09 00:32:00,Winnings,,38.18,133.18
Fanduel,2022-02-09 00:50:00,Winnings,Bonus,4.0,852.14
Draftkings,2022-02-09 00:57:00,Wager,,-6.3,543.0
Caesars,2022-02-09 17:42:00,Wager,,-5.0,128.18
Fanduel,2022-02-09 17:48:00,Wager,,-4.0,848.14
Fanduel,2022-02-09 17:50:00,Wager,,-4.0,844.14
Fanduel,2022-02-09 17:51:00,Wager,,-4.0,840.14
Fanduel,2022-02-09 17:53:00,Wager,,-4.0,836.14
Fanduel,2022-02-09 22:14:00,Winnings,Bonus,4.0,840.14
Caesars,2022-02-10 00:54:00,Winnings,,10.5,138.68
Caesars,2022-02-10 16:15:00,Wager,,-25.0,113.68
Caesars,2022-02-10 16:16:00,Wager,,-25.0,88.68
Fanduel,2022-02-10 16:20:00,Wager,,-10.0,830.14
Draftkings,2022-02-10 19:14:00,Wager,,-5.0,538.0
Draftkings,2022-02-10 19:34:00,Wager,,-5.0,533.0
Fanduel,2022-02-11 00:39:00,Winnings,Bonus,10.0,840.14
Caesars,2022-02-11 09:18:00,Wager,,-15.0,73.68
Draftkings,2022-02-11 15:59:00,Wager,,-5.0,528.0
Draftkings,2022-02-11 18:29:00,Wager,,-20.0,508.0
Caesars,2022-02-11 21:18:00,Winnings,,28.64,102.32
Caesars,2022-02-12 11:32:00,Wager,,-25.0,102.32
Caesars,2022-02-12 11:32:00,Winnings,Bonus,25.0,102.32
Draftkings,2022-02-12 17:50:00,Wager,,-20.0,488.0
Draftkings,2022-02-12 18:01:00,Wager,,-5.0,483.0
Fanduel,2022-02-12 18:07:00,Wager,,-10.0,830.14
Fanduel,2022-02-12 23:18:00,Winnings,Bonus,10.0,840.14
Draftkings,2022-02-13 11:30:00,Wager,,-4.0,479.0
Fanduel,2022-02-13 12:15:00,Wager,,-12.0,828.14
Caesars,2022-02-13 12:17:00,Wager,,-50.0,102.32
Caesars,2022-02-13 12:17:00,Winnings,Bonus,50.0,102.32
Fanduel,2022-02-13 15:00:00,Winnings,,12.57,840.71
Fanduel,2022-02-13 16:03:00,Wager,,-20.0,820.71
Draftkings,2022-02-13 16:07:00,Wager,,-10.0,469.0
Draftkings,2022-02-13 16:09:00,Wager,,-1.0,468.0
Caesars,2022-02-13 16:11:00,Wager,,-50.0,102.32
Caesars,2022-02-13 16:11:00,Winnings,Bonus,50.0,102.32
Draftkings,2022-02-13 18:41:00,Wager,,-10.0,448.0
Draftkings,2022-02-13 18:41:00,Wager,,-10.0,458.0
Caesars,2022-02-13 18:42:00,Winnings,,50.0,152.32
Draftkings,2022-02-13 18:42:00,Wager,,10.0,458.0
Draftkings,2022-02-13 18:56:00,Winnings,,10.0,468.0
Draftkings,2022-02-13 19:49:00,Winnings,,31.42,499.42
Draftkings,2022-02-13 19:51:00,Winnings,,8.58,508.0
Caesars,2022-02-13 22:03:00,Winnings,,45.45,197.77
Fanduel,2022-02-13 22:06:00,Winnings,,35.0,855.71
Fanduel,2022-02-13 22:23:00,Winnings,Bonus,20.0,875.71
Caesars,2022-02-14 18:50:00,Wager,,-15.0,197.77
Caesars,2022-02-14 18:50:00,Winnings,Bonus,15.0,197.77
Caesars,2022-02-14 18:58:00,Wager,,-14.0,183.77
Draftkings,2022-02-14 19:04:00,Wager,,-25.0,483.0
Draftkings,2022-02-14 19:12:00,Wager,,-25.0,458.0
Draftkings,2022-02-14 19:17:00,Wager,,-10.0,448.0
Draftkings,2022-02-14 21:33:00,Wager,,-5.0,438.0
Draftkings,2022-02-14 21:33:00,Wager,,-5.0,443.0
Draftkings,2022-02-14 21:34:00,Wager,,-5.0,433.0
Draftkings,2022-02-14 22:38:00,Winnings,,35.5,468.5
Caesars,2022-02-14 22:46:00,Winnings,,57.4,241.17
Fanduel,2022-02-15 12:00:00,Wager,,-10.0,865.71
Fanduel,2022-02-15 12:22:00,Wager,,-10.0,855.71
Fanduel,2022-02-15 16:18:00,Winnings,Bonus,10.0,865.71
Draftkings,2022-02-15 18:39:00,Wager,,-10.0,458.5
Draftkings,2022-02-15 20:26:00,Wager,,-30.0,428.5
Caesars,2022-02-15 20:28:00,Wager,,-25.0,216.17
Draftkings,2022-02-15 21:52:00,Winnings,,10.25,438.75
Draftkings,2022-02-15 21:53:00,Winnings,,1.31,440.06
Draftkings,2022-02-15 23:19:00,Winnings,,70.5,510.56
Draftkings,2022-02-15 23:19:00,Winnings,,40.5,551.06
Fanduel,2022-02-16 17:00:00,Wager,,-15.0,850.71
Fanduel,2022-02-16 17:00:00,Wager,,-5.0,860.71
Fanduel,2022-02-16 17:00:00,Winnings,,5.0,865.71
Draftkings,2022-02-16 17:06:00,Wager,,-6.06,545.0
Draftkings,2022-02-16 20:20:00,Wager,,-3.0,542.0
Draftkings,2022-02-16 23:29:00,Winnings,,21.21,563.21
Draftkings,2022-02-16 23:29:00,Winnings,,4.99,568.2
Fanduel,2022-02-17 19:06:00,Wager,,-10.0,855.71
Fanduel,2022-02-17 19:07:00,Wager,,-10.0,845.71
Fanduel,2022-02-17 19:07:00,Winnings,,10.0,855.71
Draftkings,2022-02-17 19:12:00,Wager,,-13.2,555.0
Caesars,2022-02-17 19:14:00,Wager,,-14.0,216.17
Caesars,2022-02-17 19:14:00,Winnings,Bonus,14.0,216.17
Draftkings,2022-02-17 19:18:00,Wager,,-5.0,550.0
Fanduel,2022-02-17 23:10:00,Winnings,Bonus,10.0,865.71
Caesars,2022-02-17 23:36:00,Winnings,,19.6,235.77
Caesars,2022-02-18 17:39:00,Wager,,-20.0,215.77
Draftkings,2022-02-18 18:05:00,Wager,,-10.0,540.0
Draftkings,2022-02-18 18:07:00,Wager,,-5.0,535.0
Draftkings,2022-02-18 20:53:00,Wager,,-6.0,529.0
Draftkings,2022-02-18 21:52:00,Winnings,,11.21,540.21
Draftkings,2022-02-18 21:52:00,Winnings,,1.72,541.93
Caesars,2022-02-18 22:37:00,Winnings,,35.38,251.15
Caesars,2022-02-19 11:25:00,Wager,,-50.0,201.15
Draftkings,2022-02-19 11:32:00,Wager,,-5.0,536.93
Caesars,2022-02-19 14:12:00,Winnings,,95.45,296.6
Fanduel,2022-02-19 19:07:00,Wager,,-5.0,860.71
